,SN,TITLE,CONTENT,VOTE_SCORE,REG_DATE
340,192999.0,강남역 일대 침수 의견,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192999,0.0,2022-08-09 12:50:28.0
341,192998.0,난임부부 소득제한 없애주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192998,1.0,2022-08-08 18:50:15.0
342,192997.0,광화문 광장  공원 등 번호비치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192997,0.0,2022-08-08 17:45:48.0
343,192996.0,미디어 공간 배수로 확보,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192996,0.0,2022-08-08 17:40:34.0
344,192995.0,서울시청 주변 빗물받이 준설,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192995,0.0,2022-08-08 17:26:22.0
345,192994.0,서울의 인증샷?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192994,0.0,2022-08-07 22:23:25.0
346,192993.0,중랑구 망우동 344번지와 그일대 모아주택개발 신속한 시행을 부탁합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192993,0.0,2022-08-07 21:07:21.0
347,192992.0,서울시 집값 해결 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192992,0.0,2022-08-07 18:35:44.0
348,192990.0,65세이상 지하철 무임승차에 대한 개선방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192990,0.0,2022-08-07 00:05:51.0
349,192989.0,광화문광장 바닥 문양 변경 제안합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192989,0.0,2022-08-06 22:45:38.0
350,192988.0,주유소에서 정품.정량을 판매하고 있는가???,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192988,0.0,2022-08-06 21:14:08.0
351,192987.0,공항시장역+송정역==>강서역 // 강서역-김포공항구간 지하화//9호선 특급열차 신설,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192987,0.0,2022-08-06 15:43:11.0
352,192986.0,고속철도 출발대기실,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192986,0.0,2022-08-06 08:52:14.0
353,192985.0,한강 자전거도로 전지역 금연지역 지정 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192985,0.0,2022-08-05 14:34:15.0
354,192984.0,소득에 따른 정부 난임지원금 확대가 필요합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192984,1.0,2022-08-04 22:24:57.0
355,192983.0,버스 정류소 노면  개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192983,0.0,2022-08-04 18:04:39.0
356,192982.0,따릉이의 효율적 이용을 위한 아이디어를 제시하고자 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192982,3.0,2022-08-02 18:51:21.0
357,192981.0,임산부 배려석이 잘 활용됐으면 좋겠어요~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192981,0.0,2022-08-02 13:17:44.0
358,192980.0,연령 제한 풀어주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192980,0.0,2022-08-02 10:01:01.0
359,192979.0,재활용품 수거 및 주민 인센티브제도,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192979,0.0,2022-08-02 07:08:01.0
360,192978.0,한시적 반려견돌봄쉼터,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192978,0.0,2022-08-01 21:34:37.0
361,192977.0,한국은행처럼   주변건물,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192977,0.0,2022-08-01 18:48:14.0
362,192976.0,난임지원금,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192976,6.0,2022-08-01 17:54:03.0
363,192975.0,쓰레기 분리수거 안내방법 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192975,0.0,2022-07-31 17:05:21.0
364,192974.0,주차관련 스마트 시티 관련 제안 드립니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192974,0.0,2022-07-31 07:08:37.0
365,192973.0,중랑천에 편의점이나 자판기를 설치할 수 있도록 해주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192973,0.0,2022-07-30 13:25:20.0
366,192972.0,송현동 부지 활용안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192972,0.0,2022-07-29 19:55:22.0
367,192971.0,서울글꼴 모바일,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192971,0.0,2022-07-29 06:41:13.0
368,192970.0,법인택시 우버 타다 허용,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192970,0.0,2022-07-29 06:25:10.0
369,192969.0,시내버스 뒷문에 &#39;뒷문승차 방지 문구&#39; 도입,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192969,0.0,2022-07-28 23:39:29.0
370,192967.0,따릉2 친구들,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192967,6.0,2022-07-28 15:34:10.0
371,192966.0,지하철 7호선과  2호선 연결하기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192966,0.0,2022-07-27 16:02:27.0
372,192965.0,안전한 분무방역에 대한 실마리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192965,0.0,2022-07-27 13:41:01.0
373,192963.0,서울에 주차시설을 늘려주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192963,0.0,2022-07-26 22:16:18.0
374,192962.0,시각 장애인 분들의 의약품 접근성 개선을 위한 제안 드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192962,0.0,2022-07-26 18:54:13.0
375,192960.0,제안 입니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192960,0.0,2022-07-26 16:46:55.0
376,192959.0,남산공원 안내소에 전담 관광안내공무원이 배치되어야 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192959,0.0,2022-07-26 11:50:19.0
377,192958.0,서울 서남물재생센터 물놀이 시설 이용에 대한 제안 및 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192958,1.0,2022-07-26 11:23:58.0
378,192957.0,담배갑에 무단투기 예방 홍보 문안 인쇄,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192957,0.0,2022-07-26 10:43:01.0
379,192956.0,도로 굴착 노면에 표시 방법 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192956,0.0,2022-07-25 22:53:12.0
380,192955.0,바닥형 보행신호등 밝기를 밤엔 줄여주세요:),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192955,0.0,2022-07-25 20:43:47.0
381,192954.0,종량제봉투  모양변경   요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192954,0.0,2022-07-25 20:31:19.0
382,192953.0,압구정동 동호대교 남단 교통체증,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192953,0.0,2022-07-25 17:18:19.0
383,192952.0,노약자 순환버스,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192952,0.0,2022-07-25 16:49:48.0
384,192951.0,남산공원안내소 사회복요원 교육에 관련 건,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192951,0.0,2022-07-25 14:06:35.0
385,192949.0,장애아동에게 보다 많고 체계적인 음악 교육의 기회가 주어졌으면 합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192949,0.0,2022-07-25 09:22:13.0
386,192948.0,세운지구 일대 개발을 격렬히 찬성하며 추가 의견 드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192948,0.0,2022-07-24 18:43:33.0
387,192947.0,"1호선, 경의중앙선 등 지하철 시간 변동사항을 실시간으로 업데이트 해주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192947,0.0,2022-07-24 18:27:59.0
388,192946.0,서울시 은평구 응암로 34길 바닥 LED등 일부 고장 및 파손 교체요망,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192946,0.0,2022-07-24 18:16:23.0
389,192945.0,서울시 남부터미널 시설 개선을 위한 대책마련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192945,0.0,2022-07-24 18:02:15.0
390,192944.0,텀블러 이용 권장,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192944,1.0,2022-07-24 15:37:08.0
391,192943.0,2022년 서울특별시 명인 선정 정책 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192943,0.0,2022-07-23 21:58:05.0
392,192942.0,도로 여건 좀 개선해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192942,0.0,2022-07-23 20:22:04.0
393,192941.0,화장실 도어락 시스템(일반 건물의 화장실을 지자체 지원으로 유료로 누구나 사용 ),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192941,0.0,2022-07-23 11:42:04.0
394,192940.0,시민우롱 민원행정 개선 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192940,0.0,2022-07-23 11:24:05.0
395,192939.0,"서울숲에서 압구정 방향으로 이동시 성수대교 남단에서 올림픽대로 진입이 3, 4차선에서 가능하도록 바꿔주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192939,0.0,2022-07-22 18:08:10.0
396,192938.0,상상오아시스 복구,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192938,0.0,2022-07-22 11:19:01.0
397,192937.0,불법주차를 줄일수 있도록 공용주차장을 늘려주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192937,1.0,2022-07-22 07:59:53.0
398,192936.0,삼호가든 사거리 서초중앙로에 시내버스 신설해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192936,1.0,2022-07-21 13:45:19.0
399,192935.0,"담배를 피지말자,담배는 흡연실에서 피자.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192935,1.0,2022-07-21 10:29:35.0
400,192934.0,쓰레기를 버리지 말자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192934,0.0,2022-07-21 10:28:15.0
401,192933.0,쓰레기통을  설치해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192933,1.0,2022-07-21 10:28:06.0
402,192932.0,사각지대를 줄여주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192932,1.0,2022-07-21 10:22:19.0
403,192931.0,아이파크 1차에 가로등이 없음,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192931,0.0,2022-07-21 10:20:35.0
404,192930.0,쓰레기 무단 투기 하지마세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192930,0.0,2022-07-21 10:19:47.0
405,192929.0,잼민에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192929,0.0,2022-07-21 10:19:32.0
406,192928.0,자전거를  막 세우지  맙시다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192928,1.0,2022-07-21 10:16:15.0
407,192927.0,위례아이파크1차에 담배꽁초가 많이 버려져 있다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192927,4.0,2022-07-21 10:15:25.0
408,192926.0,쓰레기통을 만들어주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192926,2.0,2022-07-21 10:14:03.0
409,192925.0,학원 주변에서 담배 피지 마세요...,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192925,3.0,2022-07-21 10:12:07.0
410,192924.0,불법주차 예방,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192924,2.0,2022-07-21 10:10:31.0
411,192923.0,무단횡단을 개선해 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192923,3.0,2022-07-21 10:10:28.0
412,192922.0,담배꽁초가 많너무 많아요 . 흡연 공간을 만들어 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192922,3.0,2022-07-21 10:05:11.0
413,192921.0,한강 르네상스 수변스탠드와 바닥재 개선안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192921,0.0,2022-07-21 07:21:26.0
414,192920.0,북촌 한옥청 활용 공간 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192920,27.0,2022-07-20 22:13:59.0
415,192919.0,신설동로터리의 신설동역 출입구를 종로 및 난계로 방향으로도 만들어주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192919,0.0,2022-07-20 17:52:03.0
416,192918.0,탄소중립활동가 양성 및 활동 사업,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192918,0.0,2022-07-20 16:51:00.0
417,192917.0,길거리에 무분별하게 놓여 있는 공유 전동킥보드를 관리해주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192917,1.0,2022-07-20 15:14:56.0
418,192916.0,서울온 건강온 운영방식 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192916,0.0,2022-07-20 09:51:11.0
419,192915.0,문화누리 카드 활용,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192915,0.0,2022-07-20 09:05:12.0
420,192914.0,신설동로터리 지하도보 개설 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192914,1.0,2022-07-20 08:59:18.0
421,192913.0,창동역 도착안내 시스템 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192913,1.0,2022-07-19 19:10:00.0
422,192912.0,종로 도서관 계단참 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192912,0.0,2022-07-19 18:15:53.0
423,192911.0,비오면 도로 차선이 안보입니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192911,0.0,2022-07-19 15:42:56.0
424,192910.0,공중화장실 변기 커버를 변기 안이 보이는 투명한 재질로 교체해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192910,0.0,2022-07-19 15:37:07.0
425,192909.0,"다자녀 할인 서울시 전역(강서구, 양천구....)",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192909,0.0,2022-07-19 14:56:20.0
426,192908.0,도시 폭염 대기 정화 방법,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192908,0.0,2022-07-19 12:12:35.0
427,192907.0,심각한 주차난 해결,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192907,1.0,2022-07-19 09:55:36.0
428,192906.0,안심탑승서비스가 필요합니다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192906,0.0,2022-07-19 00:12:52.0
429,192905.0,음료 전용 쓰레기통,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192905,0.0,2022-07-18 20:59:07.0
430,192904.0,시민들이 많이 이용하는 시설에 이런건 필요 하지 않을까요?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192904,0.0,2022-07-18 15:21:45.0
431,192903.0,보행로 설치 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192903,0.0,2022-07-18 14:54:10.0
432,192902.0,청소 탈수차 한강물 사용 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192902,0.0,2022-07-18 13:40:01.0
433,192901.0,반포대교 달빛무지개분수 가동 안내 전광판 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192901,0.0,2022-07-17 21:51:39.0
434,192900.0,장애인 이동권에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192900,0.0,2022-07-17 21:00:45.0
435,192899.0,조폭천하,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192899,0.0,2022-07-17 11:01:04.0
436,192898.0,서울역 택시승하차장,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192898,0.0,2022-07-17 00:47:54.0
437,192897.0,아이들에게 건강한 나라 위해 동성애 축제 막아주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192897,0.0,2022-07-16 13:19:32.0
438,192896.0,광진구 정립회관 시설물 관리및 어린이셔틀버스 문제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192896,0.0,2022-07-16 12:36:55.0
439,192895.0,충정로역사 장애인 개찰구 개선요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192895,0.0,2022-07-16 11:36:03.0
440,192894.0,동작구 본동 시민공원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192894,0.0,2022-07-15 13:53:51.0
441,192893.0,불필요한 영문 간판 표기를 한글로 바꿔주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192893,2.0,2022-07-15 11:07:49.0
442,192892.0,어린이 보호 구역을 금연 구역으로 지정해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192892,3.0,2022-07-15 11:04:14.0
443,192891.0,여의도 한강 교량 경관 조명  설치  요망,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192891,1.0,2022-07-15 10:45:27.0
444,192890.0,열섬현상 완화,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192890,0.0,2022-07-15 02:07:01.0
445,192889.0,버스정책과에 0411노선에 대해 의견 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192889,0.0,2022-07-15 00:44:39.0
446,192888.0,마을버스 입구에 발디딤이 너무 낮다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192888,0.0,2022-07-14 20:53:49.0
447,192887.0,버스안내 음성 변경제안 (육천육백십육 번-&gt;육육일육 번),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192887,0.0,2022-07-14 19:34:27.0
448,192885.0,서울식물원 입구를 쉽게 찾는 안내판 설치요구,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192885,0.0,2022-07-14 17:48:35.0
449,192884.0,횡단보도 보행자 안전에 관한건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192884,0.0,2022-07-14 16:10:51.0
450,192883.0,환경을 지키자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192883,0.0,2022-07-14 14:27:24.0
451,192882.0,서울시 전기차 보조금을 증가시켜주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192882,0.0,2022-07-14 14:20:24.0
452,192881.0,임산부 배려석,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192881,32.0,2022-07-14 13:42:23.0
453,192880.0,먼지나 낙엽청소시 사용되는 엔진 브로워(송풍기) 사용시 매연이 심합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192880,0.0,2022-07-14 09:55:48.0
454,192879.0,개인택시 피크요금제 적극 추진요망,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192879,0.0,2022-07-14 04:43:00.0
455,192878.0,서대문구와 인근 마을버스 업체의 전기버스로의 적극적인 전환을 위한 충전 인프라 구축,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192878,0.0,2022-07-13 18:13:20.0
456,192877.0,지역주택조합 규제강화및 법폐지 요청합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192877,9.0,2022-07-13 13:36:43.0
457,192876.0,도로 보수공사 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192876,0.0,2022-07-13 13:24:24.0
458,192875.0,광화문광장 심정지환자 발생대비 자동심장충격기(AED) 보관함 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192875,1.0,2022-07-12 18:18:54.0
459,192874.0,실정에 맞지 않는 비합리적인 주차 단속 및 주차시설 확충 민원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192874,2.0,2022-07-12 17:45:32.0
460,192873.0,광화문 광장에  &#34;자격루 복원품&#34; 설치하면 엄청난 관광자원이 될것입니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192873,2.0,2022-07-12 14:01:10.0
461,192872.0,비들기에게 피임약섞은 먹이제공,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192872,0.0,2022-07-12 09:19:38.0
462,192871.0,보육교사의 정년을 늘려주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192871,0.0,2022-07-12 09:14:46.0
463,192870.0,&lt;승강기안전문 출입문번호 묵자 표기 제안 요청&gt;,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192870,5.0,2022-07-11 16:45:49.0
464,192869.0,노후화된 공원 시설 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192869,5.0,2022-07-11 16:15:44.0
465,192868.0,아파트 내에 시설 노후화가 심각합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192868,0.0,2022-07-11 15:53:14.0
466,192867.0,서울시 외국인 임산부 교통비지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192867,17.0,2022-07-11 13:04:44.0
467,192866.0,안심소득 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192866,5.0,2022-07-11 10:12:05.0
468,192865.0,어린이집 운영서비스 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192865,6.0,2022-07-11 09:32:14.0
469,192864.0,펫파킹 건립 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192864,0.0,2022-07-10 23:51:01.0
470,192863.0,지역사회 솔루션,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192863,0.0,2022-07-10 23:25:22.0
471,192862.0,약수동의 유서깊은 시장 &#39;약수시장&#39;을 더욱 활성화 시킵시다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192862,0.0,2022-07-10 23:18:02.0
472,192861.0,서울 중구 신당동,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192861,0.0,2022-07-10 19:25:17.0
473,192859.0,“저 텀블러 있어요” (키오스크 개선),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192859,0.0,2022-07-10 15:11:17.0
474,192858.0,담베꽁초를 줄여서 쾌적한 도시환경을 만들었으면 좋겠어요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192858,1.0,2022-07-10 14:52:42.0
475,192857.0,"임상실험 동물에 대한 보호, 구제 및 실험 심의 강화 요청",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192857,2.0,2022-07-10 13:22:05.0
476,192856.0,"서울시 국공립 박물관, 미술관 혼잡도 안내 서비스 페이지 구축",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192856,0.0,2022-07-10 09:42:24.0
477,192855.0,따릉이 이용 방법(자동 반납 기능 추가)이 개선되면 좋겠습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192855,0.0,2022-07-10 07:48:37.0
478,192854.0,음식물 쓰레기 RFID 종량기 보급 확충 및 음식물 쓰레기 수용량 측정 센서 장착,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192854,0.0,2022-07-10 00:05:30.0
479,192852.0,청계천 박물관에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192852,0.0,2022-07-09 08:34:23.0
480,192851.0,학생으로서 학교가 일하기 좋은 곳이었으면 좋겠습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192851,0.0,2022-07-08 20:02:16.0
481,192850.0,서울시 마을버스 출입구,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192850,0.0,2022-07-08 15:27:57.0
482,192849.0,도로위 차선 도색  줄여주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192849,0.0,2022-07-08 13:41:19.0
483,192848.0,법인택시 리스제에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192848,0.0,2022-07-08 13:23:35.0
484,192847.0,버스 도색 리뉴얼,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192847,0.0,2022-07-08 12:06:17.0
485,192846.0,배출가스 5등급 차량 규제에 대하여 건의합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192846,1.0,2022-07-08 09:40:00.0
486,192845.0,세운상가 구름다리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192845,0.0,2022-07-07 20:07:25.0
487,192844.0,담배꽁초 쓰레기통 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192844,1.0,2022-07-07 12:07:31.0
488,192843.0,서울 지하철 역명 중 정당한 이유없이 사용 중인 이름을 개정하고 부역명 유상판매 정책을 확대하길 건의드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192843,1.0,2022-07-07 07:31:19.0
489,192842.0,봉사활동이 일상적인 사회가 되었으면 좋겠습니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192842,0.0,2022-07-06 23:11:23.0
490,192840.0,쓰레기통 설치해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192840,0.0,2022-07-05 08:48:54.0
491,192839.0,[다문화] 한국어교육,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192839,0.0,2022-07-04 17:22:09.0
492,192838.0,서울시 홈페이지 마일리지 사용처 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192838,0.0,2022-07-04 10:25:55.0
493,192837.0,모르는 전화 번호 걸려오면 도움 절실합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192837,0.0,2022-07-04 03:18:31.0
494,192836.0,파크 골프장 증설,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192836,0.0,2022-07-03 20:47:29.0
495,192834.0,충무로 역과  7호선 고속버스 터미널 역의 열차 발빠짐 장치좀 해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192834,0.0,2022-07-02 14:02:46.0
496,192833.0,지하철 내 시위 원천 방지,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192833,0.0,2022-07-02 13:47:21.0
497,192832.0,희년제도부활 희년자유경제특구개발130구 5개년 일자리창출제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192832,0.0,2022-07-01 22:20:28.0
498,192830.0,저소득층 한시생활지원금,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192830,0.0,2022-07-01 12:36:02.0
499,192829.0,TBS 활성화 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192829,0.0,2022-07-01 11:36:25.0
500,192828.0,노상주차요원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192828,0.0,2022-07-01 08:23:52.0
501,192827.0,"『버스정보시스템(BIS) · 버스로 앱』개방형, 공중화장실 정보 제공",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192827,0.0,2022-06-30 19:52:31.0
502,192826.0,오세훈 지하철 시위 몇달째 방치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192826,0.0,2022-06-30 19:37:55.0
503,192825.0,디자인 서울 한남 고가차도 리모델링,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192825,21.0,2022-06-30 18:21:58.0
504,192824.0,서울시 임산부 교통비 지원 사업 외국인 임산부도 포함시켜주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192824,0.0,2022-06-30 17:05:31.0
505,192823.0,서울 퀴어축제 반대합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192823,1.0,2022-06-30 08:31:08.0
506,192822.0,서울시 퀴어축제 중단해주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192822,0.0,2022-06-29 18:23:55.0
507,192821.0,서울 한강공원에 주말마다 클럽음악과 댄스할수 있게 열어주세요(강원도 양양) 서피 비치처럼,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192821,0.0,2022-06-29 16:01:14.0
508,192820.0,서울퀴어축제 반대합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=192820,3.0,2022-06-29 12:50:54.0
